elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.045750,0,0,0,0,0,0,0,0,0,0,76332,76216,0,0
0.047267,0,0,0,0,0,0,0,0,0,0,68223,68070,0,0
0.048674,0,0,0,0,0,0,0,0,0,0,67320,67173,0,0
0.050074,0,0,0,0,0,0,0,0,0,0,67063,66937,0,0
0.051475,0,0,0,0,0,0,0,0,0,0,67508,67359,0,0
0.052891,0,0,0,0,0,0,0,0,0,0,67996,67858,0,0
0.054373,669,14,101,0,0,0,0,0,0,0,132059,136809,104,76
0.056066,0,0,0,0,0,0,0,0,0,0,68733,68623,0,0
0.057494,0,0,0,0,0,0,0,0,0,0,68668,68540,0,0
0.058911,0,0,0,0,0,0,0,0,0,0,67743,67567,0,0
0.060319,0,0,0,0,0,0,0,0,0,0,67373,67237,0,0
0.061772,0,0,0,0,0,0,0,0,0,0,68619,68505,0,0
0.063208,0,0,0,0,0,0,0,0,0,0,67771,67613,0,0
0.064613,580,0,313,0,0,34,0,9,0,18,82734,135612,34678,40199
