elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.850024,0,0,0,0,0,0
0.851199,0,0,0,0,0,0
0.852380,0,0,0,0,0,0
0.853618,0,0,0,0,0,0
0.854981,0,0,0,0,0,0
0.856299,0,0,0,0,0,0
0.857625,0,0,0,0,0,0
0.858807,0,0,0,0,0,0
0.860048,0,0,0,0,0,0
0.861395,0,0,0,0,0,0
0.862575,0,0,0,0,0,0
0.863752,0,0,0,0,0,0
0.864945,0,0,0,0,0,0
0.866120,0,0,0,0,0,0
0.867295,0,0,0,0,0,0
0.868751,0,0,0,0,0,0
0.869928,0,0,0,0,0,0
0.871104,0,0,0,0,0,0
0.872279,0,0,0,0,0,0
0.873455,0,0,0,0,0,0
0.874629,0,0,0,0,0,0
0.875858,0,0,0,0,0,0
0.877112,0,0,0,0,0,0
0.878287,0,0,0,0,0,0
0.879460,0,0,0,0,0,0
0.881950,0,0,0,0,0,0
0.883125,0,0,0,0,0,0
0.884499,0,0,0,0,0,0
0.885712,0,0,0,0,0,0
0.886886,0,0,0,0,0,0
0.888062,0,0,0,0,0,0
0.889240,0,0,0,0,0,0
0.890414,0,0,0,0,0,0
0.891854,0,0,0,0,0,0
0.893028,0,0,0,0,0,0
0.894203,0,0,0,0,0,0
0.895568,0,0,0,0,0,0
0.896966,0,0,0,0,0,0
0.898189,0,0,0,0,0,0
0.899415,0,0,0,0,0,0
0.900680,0,0,0,0,0,0
0.901853,0,0,0,0,0,0
0.903029,0,0,0,0,0,0
0.904665,0,0,0,0,0,0
0.905890,0,0,0,0,0,0
0.907029,0,0,0,0,0,0
0.908163,0,0,0,0,0,0
0.909320,0,0,0,0,0,0
0.910664,0,0,0,0,0,0
0.911818,0,0,0,0,0,0
0.912971,0,0,0,0,0,0
0.914125,0,0,0,0,0,0
0.915278,0,0,0,0,0,0
0.916454,0,0,0,0,0,0
0.917629,0,0,0,0,0,0
0.918806,0,0,0,0,0,0
0.919979,0,0,0,0,0,0
0.921177,0,0,0,0,0,0
0.922352,0,0,0,0,0,0
0.923847,0,0,0,0,0,0
0.925261,0,0,0,0,0,0
0.926434,0,0,0,0,0,0
0.927606,0,0,0,0,0,0
0.928983,0,0,0,0,0,0
0.930162,0,0,0,0,0,0
0.931506,0,0,0,0,0,0
0.932687,0,0,0,0,0,0
0.933907,0,0,0,0,0,0
0.935276,0,0,0,0,0,0
0.936611,0,0,0,0,0,0
