elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
1.271528,0,0,104,0
1.273080,0,0,104,0
1.274629,0,0,104,0
1.276177,0,0,104,0
1.277727,0,0,104,0
1.279160,0,0,104,0
1.280672,0,0,104,0
1.282163,0,0,104,0
1.283555,0,0,104,0
1.284986,0,0,104,0
1.286535,0,0,104,0
1.287967,0,0,104,0
1.289422,0,0,104,0
1.291187,0,0,104,0
1.292845,0,0,104,0
1.294617,0,0,104,0
1.297077,0,0,104,0
1.298471,0,0,104,0
1.300008,0,0,104,0
1.301423,0,0,104,0
1.302980,0,0,104,0
1.304522,0,0,104,0
1.305941,0,0,104,0
1.307463,0,0,104,0
1.309016,0,0,104,0
1.310572,0,0,104,0
1.312113,0,0,104,0
1.313529,0,0,104,0
1.314956,0,0,104,0
1.316341,0,0,104,0
1.317728,0,0,104,0
1.319153,0,0,104,0
1.320548,0,0,104,0
1.321934,0,0,104,0
1.323446,0,0,104,0
1.324998,0,0,104,0
1.326547,0,0,104,0
1.328092,0,0,104,0
1.329640,0,0,104,0
1.331201,0,0,104,0
1.332749,0,0,104,0
1.334325,0,0,104,0
1.335918,0,0,104,0
1.337469,0,0,104,0
1.339019,0,0,104,0
1.340567,0,0,104,0
1.342057,0,0,104,0
1.343575,0,0,104,0
1.345110,0,0,104,0
1.346635,0,0,104,0
1.348174,0,0,104,0
1.349591,0,0,104,0
1.351154,0,0,104,0
1.352716,0,0,104,0
1.354270,0,0,104,0
1.355817,0,0,104,0
1.357370,0,0,104,0
1.358920,0,0,104,0
1.360470,0,0,104,0
1.362021,0,0,104,0
1.363583,0,0,104,0
1.365135,0,0,104,0
1.366728,0,0,104,0
1.368277,0,0,104,0
1.369828,0,0,104,0
1.371379,0,0,104,0
1.372996,0,0,104,0
1.374622,0,0,104,0
1.376170,0,0,104,0
1.377723,0,0,104,0
1.379274,0,0,104,0
1.380822,0,0,104,0
1.382375,0,0,104,0
1.383839,0,0,104,0
1.385374,0,0,104,0
1.386924,0,0,104,0
1.388471,0,0,104,0
1.390022,0,0,104,0
1.391571,0,0,104,0
1.393123,0,0,104,0
1.394672,0,0,104,0
1.396232,0,0,104,0
1.397784,0,0,104,0
1.399335,0,0,104,0
1.400883,0,0,104,0
1.402297,0,0,104,0
1.403687,0,0,104,0
1.405204,0,0,104,0
1.406767,0,0,104,0
1.408316,0,0,104,0
1.409865,0,0,104,0
1.411415,0,0,104,0
1.412966,0,0,104,0
1.414638,0,0,104,0
1.416188,0,0,104,0
1.417754,0,0,104,0
1.419305,0,0,104,0
1.420856,0,0,104,0
1.422413,0,0,104,0
1.423963,0,0,104,0
1.425517,0,0,104,0
1.427068,0,0,104,0
1.428630,0,0,104,0
1.430288,0,0,104,0
1.431883,0,0,104,0
1.433437,0,0,104,0
1.434991,0,0,104,0
1.436541,0,0,104,0
1.438092,0,0,104,0
1.439649,0,0,104,0
1.443432,0,0,104,0
1.445169,0,0,104,0
1.446608,0,0,104,0
1.447997,0,0,104,0
1.449387,0,0,104,0
1.450787,0,0,104,0
1.452166,0,0,104,0
1.453548,0,0,104,0
1.454935,0,0,104,0
1.456322,0,0,104,0
1.457710,0,0,104,0
1.459096,0,0,104,0
1.460482,0,0,104,0
1.461878,0,0,104,0
1.463300,0,0,104,0
1.464685,0,0,104,0
1.466074,0,0,104,0
1.467460,0,0,104,0
1.468846,0,0,104,0
1.470233,0,0,104,0
1.471616,0,0,104,0
1.473149,0,0,104,0
1.474701,0,0,104,0
1.476250,0,0,104,0
1.477801,0,0,104,0
1.479353,0,0,104,0
1.480901,0,0,104,0
1.482386,0,0,104,0
1.483785,0,0,104,0
1.485171,0,0,104,0
1.486686,0,0,104,0
1.488234,0,0,104,0
1.489786,0,0,104,0
1.491337,0,0,104,0
1.492886,0,0,104,0
1.494266,0,0,104,0
1.495698,0,0,104,0
1.497217,0,0,104,0
1.498768,0,0,104,0
1.500317,0,0,104,0
1.501867,0,0,104,0
1.503419,0,0,104,0
1.504985,0,0,104,0
1.506537,0,0,104,0
1.508086,0,0,104,0
1.509638,0,0,104,0
1.511232,0,0,104,0
1.512781,0,0,104,0
1.514338,0,0,104,0
1.515900,0,0,104,0
1.517453,0,0,104,0
1.519005,0,0,104,0
1.520553,0,0,104,0
1.522104,0,0,104,0
1.523653,0,0,104,0
1.525206,0,0,104,0
1.526813,0,0,104,0
1.528363,0,0,104,0
1.529913,0,0,104,0
1.531464,0,0,104,0
1.533018,0,0,104,0
1.534570,0,0,104,0
1.536118,0,0,104,0
1.537684,0,0,104,0
1.539235,0,0,104,0
1.540784,0,0,104,0
1.542341,0,0,104,0
1.543935,0,0,104,0
1.545454,0,0,104,0
