elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.605396,0,0,0,0,0,0,0,0
0.606782,0,0,0,0,0,0,0,0
0.608141,0,0,0,0,0,0,0,0
0.609546,0,0,0,0,0,0,0,0
0.610903,0,0,0,0,0,0,0,0
0.612261,0,0,0,0,0,0,0,0
0.613618,0,0,0,0,0,0,0,0
0.614969,0,0,0,0,0,0,0,0
0.616319,0,0,0,0,0,0,0,0
0.617730,0,0,0,0,0,0,0,0
0.619093,0,0,0,0,0,0,0,0
0.620450,0,0,0,0,0,0,0,0
0.621893,0,0,0,0,0,0,0,0
0.623223,0,0,0,0,0,0,0,0
0.624552,0,0,0,0,0,0,0,0
0.625881,0,0,0,0,0,0,0,0
0.627206,0,0,0,0,0,0,0,0
0.628539,0,0,0,0,0,0,0,0
0.629913,0,0,0,0,0,0,0,0
0.631256,0,0,0,0,0,0,0,0
0.632588,0,0,0,0,0,0,0,0
0.633952,0,0,0,0,0,0,0,0
0.635278,0,0,0,0,0,0,0,0
0.636606,0,0,0,0,0,0,0,0
0.637929,0,0,0,0,0,0,0,0
0.639317,0,0,0,0,0,0,0,0
0.640693,0,0,0,0,0,0,0,0
0.642092,0,0,0,0,0,0,0,0
0.643472,0,0,0,0,0,0,0,0
0.644911,0,0,0,0,0,0,0,0
0.646291,0,0,0,0,0,0,0,0
0.647668,0,0,0,0,0,0,0,0
0.649094,0,0,0,0,0,0,0,0
0.650523,0,0,0,0,0,0,0,0
0.651956,0,0,0,0,0,0,0,0
0.653290,0,0,0,0,0,0,0,0
0.654605,0,0,0,0,0,0,0,0
0.655924,0,0,0,0,0,0,0,0
0.657304,0,0,0,0,0,0,0,0
0.658621,0,0,0,0,0,0,0,0
