elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.445783,0,0,0,0,0,0
0.447359,0,0,0,0,0,0
0.448920,0,0,0,0,0,0
0.450479,0,0,0,0,0,0
0.452044,0,0,0,0,0,0
0.453604,0,0,0,0,0,0
0.455167,0,0,0,0,0,0
0.456728,0,0,0,0,0,0
0.458174,0,0,0,0,0,0
0.459751,0,0,0,0,0,0
0.461313,0,0,0,0,0,0
0.462875,0,0,0,0,0,0
0.464436,0,0,0,0,0,0
0.465996,0,0,0,0,0,0
0.467558,0,0,0,0,0,0
0.469133,0,0,0,0,0,0
0.470691,0,0,0,0,0,0
0.472113,0,0,0,0,0,0
0.473516,0,0,0,0,0,0
0.475050,0,0,0,0,0,0
0.476611,0,0,0,0,0,0
0.478171,0,0,0,0,0,0
0.479745,0,0,0,0,0,0
0.481307,0,0,0,0,0,0
0.482868,0,0,0,0,0,0
0.484429,0,0,0,0,0,0
0.485988,0,0,0,0,0,0
0.487551,0,0,0,0,0,0
0.489112,0,0,0,0,0,0
0.490602,0,0,0,0,0,0
0.492140,0,0,0,0,0,0
0.493699,0,0,0,0,0,0
0.496009,0,0,0,0,0,0
0.497411,0,0,0,0,0,0
0.498798,0,0,0,0,0,0
0.500215,0,0,0,0,0,0
0.501666,0,0,0,0,0,0
0.503066,0,0,0,0,0,0
0.504464,0,0,0,0,0,0
0.505859,0,0,0,0,0,0
0.507296,0,0,0,0,0,0
0.508691,0,0,0,0,0,0
0.510177,0,0,0,0,0,0
0.511706,0,0,0,0,0,0
0.513152,0,0,0,0,0,0
0.514554,0,0,0,0,0,0
0.515954,0,0,0,0,0,0
0.517350,0,0,0,0,0,0
0.518747,0,0,0,0,0,0
0.520140,0,0,0,0,0,0
0.521533,0,0,0,0,0,0
0.522974,0,0,0,0,0,0
0.524516,0,0,0,0,0,0
0.526076,0,0,0,0,0,0
0.527636,0,0,0,0,0,0
0.529198,0,0,0,0,0,0
0.530762,0,0,0,0,0,0
0.532152,0,0,0,0,0,0
0.533683,0,0,0,0,0,0
0.535257,0,0,0,0,0,0
0.536818,0,0,0,0,0,0
0.538377,0,0,0,0,0,0
0.540036,0,0,0,0,0,0
0.541587,0,0,0,0,0,0
0.543016,0,0,0,0,0,0
0.544549,0,0,0,0,0,0
0.546121,0,0,0,0,0,0
0.547681,0,0,0,0,0,0
0.549242,0,0,0,0,0,0
0.550805,0,0,0,0,0,0
0.552366,0,0,0,0,0,0
0.553924,0,0,0,0,0,0
0.555488,0,0,0,0,0,0
0.557063,0,0,0,0,0,0
0.558623,0,0,0,0,0,0
0.560189,0,0,0,0,0,0
0.561748,0,0,0,0,0,0
0.563311,0,0,0,0,0,0
0.564871,0,0,0,0,0,0
0.566428,0,0,0,0,0,0
0.568088,0,0,0,0,0,0
0.569645,0,0,0,0,0,0
0.571249,0,0,0,0,0,0
0.572810,0,0,0,0,0,0
0.574367,0,0,0,0,0,0
0.575869,0,0,0,0,0,0
0.577399,0,0,0,0,0,0
0.578972,0,0,0,0,0,0
0.580532,0,0,0,0,0,0
0.582090,0,0,0,0,0,0
0.583650,0,0,0,0,0,0
0.585209,0,0,0,0,0,0
0.586854,0,0,0,0,0,0
0.588414,0,0,0,0,0,0
0.589984,0,0,0,0,0,0
0.591545,0,0,0,0,0,0
0.593105,0,0,0,0,0,0
0.594565,0,0,0,0,0,0
0.595931,0,0,0,0,0,0
0.597462,0,0,0,0,0,0
0.598861,0,0,0,0,0,0
0.600224,0,0,0,0,0,0
0.601567,0,0,0,0,0,0
0.602991,0,0,0,0,0,0
0.604353,0,0,0,0,0,0
0.605702,0,0,0,0,0,0
0.607049,0,0,0,0,0,0
0.608395,0,0,0,0,0,0
0.609741,0,0,0,0,0,0
0.611148,0,0,0,0,0,0
0.612494,0,0,0,0,0,0
0.613838,0,0,0,0,0,0
0.615186,0,0,0,0,0,0
0.616531,0,0,0,0,0,0
0.617877,0,0,0,0,0,0
0.619263,0,0,0,0,0,0
0.620578,0,0,0,0,0,0
0.621902,0,0,0,0,0,0
0.623267,0,0,0,0,0,0
0.624581,0,0,0,0,0,0
0.625895,0,0,0,0,0,0
0.627258,0,0,0,0,0,0
0.628572,0,0,0,0,0,0
0.629886,0,0,0,0,0,0
0.631248,0,0,0,0,0,0
0.632571,0,0,0,0,0,0
0.633887,0,0,0,0,0,0
0.635249,0,0,0,0,0,0
0.636549,0,0,0,0,0,0
0.637850,0,0,0,0,0,0
0.639200,0,0,0,0,0,0
0.640553,0,0,0,0,0,0
